coverage,risk
5.576599326599326369e-03,0.000000000000000000e+00
5.589751683501683645e-03,0.000000000000000000e+00
5.602904040404040054e-03,0.000000000000000000e+00
5.616056397306397330e-03,0.000000000000000000e+00
5.629208754208754606e-03,0.000000000000000000e+00
5.642361111111111015e-03,0.000000000000000000e+00
5.655513468013468291e-03,0.000000000000000000e+00
5.668665824915824700e-03,0.000000000000000000e+00
5.681818181818181976e-03,0.000000000000000000e+00
5.694970538720538385e-03,0.000000000000000000e+00
5.708122895622895661e-03,0.000000000000000000e+00
5.721275252525252937e-03,0.000000000000000000e+00
5.734427609427609346e-03,0.000000000000000000e+00
5.747579966329966622e-03,0.000000000000000000e+00
5.760732323232323031e-03,0.000000000000000000e+00
5.773884680134680307e-03,0.000000000000000000e+00
5.787037037037036716e-03,0.000000000000000000e+00
5.800189393939393992e-03,0.000000000000000000e+00
5.813341750841751268e-03,0.000000000000000000e+00
5.826494107744107677e-03,0.000000000000000000e+00
5.839646464646464953e-03,0.000000000000000000e+00
5.852798821548821362e-03,0.000000000000000000e+00
5.865951178451178638e-03,0.000000000000000000e+00
5.879103535353535047e-03,0.000000000000000000e+00
5.892255892255892323e-03,0.000000000000000000e+00
5.905408249158248732e-03,0.000000000000000000e+00
5.918560606060606008e-03,0.000000000000000000e+00
5.931712962962963284e-03,0.000000000000000000e+00
5.944865319865319693e-03,0.000000000000000000e+00
5.958017676767676969e-03,0.000000000000000000e+00
5.971170033670033378e-03,0.000000000000000000e+00
5.984322390572390654e-03,0.000000000000000000e+00
5.997474747474747063e-03,0.000000000000000000e+00
6.010627104377104339e-03,0.000000000000000000e+00
6.023779461279461615e-03,0.000000000000000000e+00
6.036931818181818024e-03,0.000000000000000000e+00
6.050084175084175300e-03,0.000000000000000000e+00
6.063236531986531709e-03,0.000000000000000000e+00
6.076388888888888985e-03,0.000000000000000000e+00
6.089541245791245394e-03,0.000000000000000000e+00
6.102693602693602670e-03,0.000000000000000000e+00
6.115845959595959946e-03,0.000000000000000000e+00
6.128998316498316355e-03,0.000000000000000000e+00
6.142150673400673631e-03,0.000000000000000000e+00
6.155303030303030040e-03,0.000000000000000000e+00
6.168455387205387316e-03,0.000000000000000000e+00
6.181607744107743725e-03,0.000000000000000000e+00
6.194760101010101001e-03,0.000000000000000000e+00
6.207912457912458278e-03,0.000000000000000000e+00
6.221064814814814686e-03,0.000000000000000000e+00
6.234217171717171962e-03,0.000000000000000000e+00
6.247369528619528371e-03,0.000000000000000000e+00
6.260521885521885647e-03,0.000000000000000000e+00
6.273674242424242056e-03,0.000000000000000000e+00
6.286826599326599332e-03,0.000000000000000000e+00
6.299978956228956609e-03,0.000000000000000000e+00
6.313131313131313017e-03,0.000000000000000000e+00
6.326283670033670294e-03,0.000000000000000000e+00
6.339436026936026702e-03,0.000000000000000000e+00
6.352588383838383979e-03,0.000000000000000000e+00
6.365740740740740387e-03,0.000000000000000000e+00
6.378893097643097664e-03,0.000000000000000000e+00
6.392045454545454940e-03,0.000000000000000000e+00
6.405197811447811349e-03,0.000000000000000000e+00
6.418350168350168625e-03,0.000000000000000000e+00
6.431502525252525033e-03,0.000000000000000000e+00
6.444654882154882310e-03,0.000000000000000000e+00
6.457807239057238718e-03,0.000000000000000000e+00
6.470959595959595995e-03,0.000000000000000000e+00
6.484111952861953271e-03,0.000000000000000000e+00
